===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MyStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1143,,1143,2022-01-25 02:02:00,1837.945,1839.025,1837.945,1838.62,0.0,-1.0,MyStrategy,1143,738180.0847222222,Broker,1143,10000.0,10000.0,BuySell,1143,,,Trades - Net Profit/Loss,1143,,
1144,,1144,2022-01-25 02:03:00,1838.62,1839.195,1838.6,1839.085,0.0,-1.0,MyStrategy,1144,738180.0854166667,Broker,1144,10000.0,10000.0,BuySell,1144,,,Trades - Net Profit/Loss,1144,,
1145,,1145,2022-01-25 02:04:00,1839.085,1839.665,1839.025,1839.65,0.0,-1.0,MyStrategy,1145,738180.0861111111,Broker,1145,10000.0,10000.0,BuySell,1145,,,Trades - Net Profit/Loss,1145,,
1146,,1146,2022-01-25 02:05:00,1839.65,1839.65,1838.98,1839.155,0.0,-1.0,MyStrategy,1146,738180.0868055555,Broker,1146,10000.0,10000.0,BuySell,1146,,,Trades - Net Profit/Loss,1146,,
1147,,1147,2022-01-25 02:06:00,1839.155,1839.31,1838.965,1838.97,0.0,-1.0,MyStrategy,1147,738180.0875,Broker,1147,10000.0,10000.0,BuySell,1147,,,Trades - Net Profit/Loss,1147,,
1148,,1148,2022-01-25 02:07:00,1838.97,1840.22,1838.905,1839.935,0.0,-1.0,MyStrategy,1148,738180.0881944444,Broker,1148,10000.0,10000.0,BuySell,1148,,,Trades - Net Profit/Loss,1148,,
1149,,1149,2022-01-25 02:08:00,1839.935,1840.465,1839.935,1840.415,0.0,-1.0,MyStrategy,1149,738180.088888889,Broker,1149,10000.0,10000.0,BuySell,1149,,,Trades - Net Profit/Loss,1149,,
1150,,1150,2022-01-25 02:09:00,1840.415,1841.03,1840.25,1840.71,0.0,-1.0,MyStrategy,1150,738180.0895833333,Broker,1150,10000.0,10000.0,BuySell,1150,,,Trades - Net Profit/Loss,1150,,
1151,,1151,2022-01-25 02:10:00,1840.71,1840.715,1840.135,1840.23,0.0,-1.0,MyStrategy,1151,738180.0902777778,Broker,1151,10000.0,10000.0,BuySell,1151,,,Trades - Net Profit/Loss,1151,,
1152,,1152,2022-01-25 02:11:00,1840.23,1840.485,1839.63,1840.38,0.0,-1.0,MyStrategy,1152,738180.0909722223,Broker,1152,10000.0,10000.0,BuySell,1152,,,Trades - Net Profit/Loss,1152,,
1153,,1153,2022-01-25 02:12:00,1840.38,1840.455,1839.77,1840.075,0.0,-1.0,MyStrategy,1153,738180.0916666667,Broker,1153,10000.0,10000.0,BuySell,1153,,,Trades - Net Profit/Loss,1153,,
1154,,1154,2022-01-25 02:13:00,1840.075,1840.96,1840.065,1840.81,0.0,-1.0,MyStrategy,1154,738180.0923611111,Broker,1154,10000.0,10000.0,BuySell,1154,,,Trades - Net Profit/Loss,1154,,
1155,,1155,2022-01-25 02:14:00,1840.81,1840.935,1840.455,1840.59,0.0,-1.0,MyStrategy,1155,738180.0930555556,Broker,1155,10000.0,10000.0,BuySell,1155,,,Trades - Net Profit/Loss,1155,,
1156,,1156,2022-01-25 02:15:00,1840.59,1840.84,1839.99,1840.015,0.0,-1.0,MyStrategy,1156,738180.09375,Broker,1156,10000.0,10000.0,BuySell,1156,,,Trades - Net Profit/Loss,1156,,
1157,,1157,2022-01-25 02:16:00,1840.015,1841.45,1839.98,1841.415,0.0,-1.0,MyStrategy,1157,738180.0944444444,Broker,1157,10000.0,10000.0,BuySell,1157,,,Trades - Net Profit/Loss,1157,,
1158,,1158,2022-01-25 02:17:00,1841.415,1841.61,1841.015,1841.34,0.0,-1.0,MyStrategy,1158,738180.0951388889,Broker,1158,10000.0,10000.0,BuySell,1158,,,Trades - Net Profit/Loss,1158,,
1159,,1159,2022-01-25 02:18:00,1841.34,1841.925,1841.33,1841.445,0.0,-1.0,MyStrategy,1159,738180.0958333333,Broker,1159,10000.0,10000.0,BuySell,1159,,,Trades - Net Profit/Loss,1159,,
1160,,1160,2022-01-25 02:19:00,1841.445,1841.725,1841.175,1841.315,0.0,-1.0,MyStrategy,1160,738180.0965277777,Broker,1160,10000.0,10000.0,BuySell,1160,,,Trades - Net Profit/Loss,1160,,
1161,,1161,2022-01-25 02:20:00,1841.315,1841.91,1841.165,1841.87,0.0,-1.0,MyStrategy,1161,738180.0972222222,Broker,1161,10000.0,10000.0,BuySell,1161,,,Trades - Net Profit/Loss,1161,,
1162,,1162,2022-01-25 02:21:00,1841.87,1841.97,1841.245,1841.27,0.0,-1.0,MyStrategy,1162,738180.0979166667,Broker,1162,10000.0,10000.0,BuySell,1162,,,Trades - Net Profit/Loss,1162,,
1163,,1163,2022-01-25 02:22:00,1841.27,1841.625,1841.205,1841.475,0.0,-1.0,MyStrategy,1163,738180.098611111,Broker,1163,10000.0,10000.0,BuySell,1163,,,Trades - Net Profit/Loss,1163,,
1164,,1164,2022-01-25 02:23:00,1841.475,1841.705,1841.095,1841.345,0.0,-1.0,MyStrategy,1164,738180.0993055556,Broker,1164,10000.0,10000.0,BuySell,1164,,,Trades - Net Profit/Loss,1164,,
1165,,1165,2022-01-25 02:24:00,1841.345,1841.675,1841.175,1841.545,0.0,-1.0,MyStrategy,1165,738180.1,Broker,1165,10000.0,10000.0,BuySell,1165,,,Trades - Net Profit/Loss,1165,,
1166,,1166,2022-01-25 02:25:00,1841.545,1841.64,1840.875,1840.885,0.0,-1.0,MyStrategy,1166,738180.1006944445,Broker,1166,10000.0,10000.0,BuySell,1166,,,Trades - Net Profit/Loss,1166,,
1167,,1167,2022-01-25 02:26:00,1840.885,1841.26,1840.42,1840.45,0.0,-1.0,MyStrategy,1167,738180.1013888889,Broker,1167,10000.0,10000.0,BuySell,1167,,,Trades - Net Profit/Loss,1167,,
1168,,1168,2022-01-25 02:27:00,1840.45,1841.785,1840.45,1841.66,0.0,-1.0,MyStrategy,1168,738180.1020833333,Broker,1168,10000.0,10000.0,BuySell,1168,,,Trades - Net Profit/Loss,1168,,
1169,,1169,2022-01-25 02:28:00,1841.66,1841.755,1841.38,1841.555,0.0,-1.0,MyStrategy,1169,738180.1027777778,Broker,1169,10000.0,10000.0,BuySell,1169,,,Trades - Net Profit/Loss,1169,,
1170,,1170,2022-01-25 02:29:00,1841.555,1842.05,1841.07,1841.095,0.0,-1.0,MyStrategy,1170,738180.1034722222,Broker,1170,10000.0,10000.0,BuySell,1170,,,Trades - Net Profit/Loss,1170,,
1171,,1171,2022-01-25 02:30:00,1841.095,1842.035,1841.075,1842.01,0.0,-1.0,MyStrategy,1171,738180.1041666666,Broker,1171,10000.0,10000.0,BuySell,1171,,,Trades - Net Profit/Loss,1171,,
1172,,1172,2022-01-25 02:31:00,1842.01,1842.625,1841.935,1842.6,0.0,-1.0,MyStrategy,1172,738180.1048611111,Broker,1172,10000.0,10000.0,BuySell,1172,,,Trades - Net Profit/Loss,1172,,
1173,,1173,2022-01-25 02:32:00,1842.6,1842.61,1842.19,1842.215,0.0,-1.0,MyStrategy,1173,738180.1055555556,Broker,1173,10000.0,10000.0,BuySell,1173,,,Trades - Net Profit/Loss,1173,,
1174,,1174,2022-01-25 02:33:00,1842.215,1842.755,1842.105,1842.74,0.0,-1.0,MyStrategy,1174,738180.10625,Broker,1174,10000.0,10000.0,BuySell,1174,,,Trades - Net Profit/Loss,1174,,
1175,,1175,2022-01-25 02:34:00,1842.74,1842.995,1842.565,1842.935,0.0,-1.0,MyStrategy,1175,738180.1069444445,Broker,1175,10000.0,10000.0,BuySell,1175,,,Trades - Net Profit/Loss,1175,,
1176,,1176,2022-01-25 02:35:00,1842.935,1843.07,1842.66,1842.94,0.0,-1.0,MyStrategy,1176,738180.1076388889,Broker,1176,10000.0,10000.0,BuySell,1176,,,Trades - Net Profit/Loss,1176,,
1177,,1177,2022-01-25 02:36:00,1842.94,1843.04,1842.605,1842.895,0.0,-1.0,MyStrategy,1177,738180.1083333333,Broker,1177,10000.0,10000.0,BuySell,1177,,,Trades - Net Profit/Loss,1177,,
1178,,1178,2022-01-25 02:37:00,1842.895,1843.065,1842.655,1842.93,0.0,-1.0,MyStrategy,1178,738180.1090277778,Broker,1178,10000.0,10000.0,BuySell,1178,,,Trades - Net Profit/Loss,1178,,
1179,,1179,2022-01-25 02:38:00,1842.93,1843.105,1842.62,1842.745,0.0,-1.0,MyStrategy,1179,738180.1097222222,Broker,1179,10000.0,10000.0,BuySell,1179,,,Trades - Net Profit/Loss,1179,,
1180,,1180,2022-01-25 02:39:00,1842.745,1842.8,1842.455,1842.495,0.0,-1.0,MyStrategy,1180,738180.1104166667,Broker,1180,10000.0,10000.0,BuySell,1180,,,Trades - Net Profit/Loss,1180,,
1181,,1181,2022-01-25 02:40:00,1842.495,1842.73,1841.985,1842.25,0.0,-1.0,MyStrategy,1181,738180.1111111111,Broker,1181,10000.0,10000.0,BuySell,1181,,,Trades - Net Profit/Loss,1181,,
1182,,1182,2022-01-25 02:41:00,1842.25,1842.265,1841.665,1841.775,0.0,-1.0,MyStrategy,1182,738180.1118055555,Broker,1182,10000.0,10000.0,BuySell,1182,,,Trades - Net Profit/Loss,1182,,
1183,,1183,2022-01-25 02:42:00,1841.775,1842.435,1841.67,1842.27,0.0,-1.0,MyStrategy,1183,738180.1125,Broker,1183,10000.0,10000.0,BuySell,1183,,,Trades - Net Profit/Loss,1183,,
1184,,1184,2022-01-25 02:43:00,1842.27,1842.55,1842.045,1842.16,0.0,-1.0,MyStrategy,1184,738180.1131944444,Broker,1184,10000.0,10000.0,BuySell,1184,,,Trades - Net Profit/Loss,1184,,
1185,,1185,2022-01-25 02:44:00,1842.16,1842.18,1841.635,1841.955,0.0,-1.0,MyStrategy,1185,738180.1138888889,Broker,1185,10000.0,10000.0,BuySell,1185,,,Trades - Net Profit/Loss,1185,,
1186,,1186,2022-01-25 02:45:00,1841.955,1842.21,1841.925,1842.05,0.0,-1.0,MyStrategy,1186,738180.1145833334,Broker,1186,10000.0,10000.0,BuySell,1186,,,Trades - Net Profit/Loss,1186,,
1187,,1187,2022-01-25 02:46:00,1842.05,1842.24,1841.675,1841.705,0.0,-1.0,MyStrategy,1187,738180.1152777778,Broker,1187,10000.0,10000.0,BuySell,1187,,,Trades - Net Profit/Loss,1187,,
1188,,1188,2022-01-25 02:47:00,1841.705,1842.045,1841.66,1841.745,0.0,-1.0,MyStrategy,1188,738180.1159722222,Broker,1188,10000.0,10000.0,BuySell,1188,,,Trades - Net Profit/Loss,1188,,
1189,,1189,2022-01-25 02:48:00,1841.745,1841.85,1841.6,1841.72,0.0,-1.0,MyStrategy,1189,738180.1166666667,Broker,1189,10000.0,10000.0,BuySell,1189,,,Trades - Net Profit/Loss,1189,,
1190,,1190,2022-01-25 02:49:00,1841.72,1841.785,1841.585,1841.66,0.0,-1.0,MyStrategy,1190,738180.1173611111,Broker,1190,10000.0,10000.0,BuySell,1190,,,Trades - Net Profit/Loss,1190,,
1191,,1191,2022-01-25 02:50:00,1841.66,1841.905,1841.27,1841.885,0.0,-1.0,MyStrategy,1191,738180.1180555555,Broker,1191,10000.0,10000.0,BuySell,1191,,,Trades - Net Profit/Loss,1191,,
1192,,1192,2022-01-25 02:51:00,1841.885,1842.575,1841.785,1842.495,0.0,-1.0,MyStrategy,1192,738180.11875,Broker,1192,10000.0,10000.0,BuySell,1192,,,Trades - Net Profit/Loss,1192,,
1193,,1193,2022-01-25 02:52:00,1842.495,1842.585,1841.795,1842.105,0.0,-1.0,MyStrategy,1193,738180.1194444444,Broker,1193,10000.0,10000.0,BuySell,1193,,,Trades - Net Profit/Loss,1193,,
1194,,1194,2022-01-25 02:53:00,1842.105,1842.475,1842.07,1842.29,0.0,-1.0,MyStrategy,1194,738180.120138889,Broker,1194,10000.0,10000.0,BuySell,1194,,,Trades - Net Profit/Loss,1194,,
1195,,1195,2022-01-25 02:54:00,1842.29,1842.585,1842.04,1842.485,0.0,-1.0,MyStrategy,1195,738180.1208333333,Broker,1195,10000.0,10000.0,BuySell,1195,,,Trades - Net Profit/Loss,1195,,
1196,,1196,2022-01-25 02:55:00,1842.485,1842.54,1841.75,1841.85,0.0,-1.0,MyStrategy,1196,738180.1215277778,Broker,1196,10000.0,10000.0,BuySell,1196,,,Trades - Net Profit/Loss,1196,,
1197,,1197,2022-01-25 02:56:00,1841.85,1842.075,1841.75,1841.93,0.0,-1.0,MyStrategy,1197,738180.1222222223,Broker,1197,10000.0,10000.0,BuySell,1197,,,Trades - Net Profit/Loss,1197,,
1198,,1198,2022-01-25 02:57:00,1841.93,1842.075,1841.78,1841.83,0.0,-1.0,MyStrategy,1198,738180.1229166667,Broker,1198,10000.0,10000.0,BuySell,1198,,,Trades - Net Profit/Loss,1198,,
1199,,1199,2022-01-25 02:58:00,1841.83,1841.96,1841.805,1841.96,0.0,-1.0,MyStrategy,1199,738180.1236111111,Broker,1199,10000.0,10000.0,BuySell,1199,,,Trades - Net Profit/Loss,1199,,
1200,,1200,2022-01-25 02:59:00,1841.96,1841.97,1841.195,1841.195,0.0,-1.0,MyStrategy,1200,738180.1243055556,Broker,1200,10000.0,10000.0,BuySell,1200,,,Trades - Net Profit/Loss,1200,,
1201,,1201,2022-01-25 03:00:00,1841.195,1841.625,1841.17,1841.56,0.0,-1.0,MyStrategy,1201,738180.125,Broker,1201,10000.0,10000.0,BuySell,1201,,,Trades - Net Profit/Loss,1201,,
1202,,1202,2022-01-25 03:01:00,1841.56,1841.985,1841.47,1841.945,0.0,-1.0,MyStrategy,1202,738180.1256944444,Broker,1202,10000.0,10000.0,BuySell,1202,,,Trades - Net Profit/Loss,1202,,
1203,,1203,2022-01-25 03:02:00,1841.945,1842.6,1841.915,1842.6,0.0,-1.0,MyStrategy,1203,738180.1263888889,Broker,1203,10000.0,10000.0,BuySell,1203,,,Trades - Net Profit/Loss,1203,,
1204,,1204,2022-01-25 03:03:00,1842.6,1842.665,1842.24,1842.31,0.0,-1.0,MyStrategy,1204,738180.1270833333,Broker,1204,10000.0,10000.0,BuySell,1204,,,Trades - Net Profit/Loss,1204,,
1205,,1205,2022-01-25 03:04:00,1842.31,1842.41,1842.08,1842.195,0.0,-1.0,MyStrategy,1205,738180.1277777777,Broker,1205,10000.0,10000.0,BuySell,1205,,,Trades - Net Profit/Loss,1205,,
1206,,1206,2022-01-25 03:05:00,1842.195,1842.44,1842.1,1842.295,0.0,-1.0,MyStrategy,1206,738180.1284722222,Broker,1206,10000.0,10000.0,BuySell,1206,,,Trades - Net Profit/Loss,1206,,
1207,,1207,2022-01-25 03:06:00,1842.295,1842.45,1842.08,1842.1,0.0,-1.0,MyStrategy,1207,738180.1291666667,Broker,1207,10000.0,10000.0,BuySell,1207,,,Trades - Net Profit/Loss,1207,,
1208,,1208,2022-01-25 03:07:00,1842.1,1842.585,1842.03,1842.51,0.0,-1.0,MyStrategy,1208,738180.129861111,Broker,1208,10000.0,10000.0,BuySell,1208,,,Trades - Net Profit/Loss,1208,,
1209,,1209,2022-01-25 03:08:00,1842.51,1842.54,1841.78,1841.85,0.0,-1.0,MyStrategy,1209,738180.1305555556,Broker,1209,10000.0,10000.0,BuySell,1209,,,Trades - Net Profit/Loss,1209,,
1210,,1210,2022-01-25 03:09:00,1841.85,1841.965,1841.56,1841.61,0.0,-1.0,MyStrategy,1210,738180.13125,Broker,1210,10000.0,10000.0,BuySell,1210,,,Trades - Net Profit/Loss,1210,,
1211,,1211,2022-01-25 03:10:00,1841.61,1842.11,1841.53,1841.545,0.0,-1.0,MyStrategy,1211,738180.1319444445,Broker,1211,10000.0,10000.0,BuySell,1211,,,Trades - Net Profit/Loss,1211,,
1212,,1212,2022-01-25 03:11:00,1841.545,1841.67,1841.335,1841.365,0.0,-1.0,MyStrategy,1212,738180.1326388889,Broker,1212,10000.0,10000.0,BuySell,1212,,,Trades - Net Profit/Loss,1212,,
1213,,1213,2022-01-25 03:12:00,1841.365,1841.415,1840.87,1840.9,0.0,-1.0,MyStrategy,1213,738180.1333333333,Broker,1213,10000.0,10000.0,BuySell,1213,,,Trades - Net Profit/Loss,1213,,
1214,,1214,2022-01-25 03:13:00,1840.9,1840.985,1840.575,1840.71,0.0,-1.0,MyStrategy,1214,738180.1340277778,Broker,1214,10000.0,10000.0,BuySell,1214,,,Trades - Net Profit/Loss,1214,,
1215,,1215,2022-01-25 03:14:00,1840.71,1841.09,1840.67,1840.98,0.0,-1.0,MyStrategy,1215,738180.1347222222,Broker,1215,10000.0,10000.0,BuySell,1215,,,Trades - Net Profit/Loss,1215,,
1216,,1216,2022-01-25 03:15:00,1840.98,1841.265,1840.825,1841.25,0.0,-1.0,MyStrategy,1216,738180.1354166666,Broker,1216,10000.0,10000.0,BuySell,1216,,,Trades - Net Profit/Loss,1216,,
1217,,1217,2022-01-25 03:16:00,1841.25,1841.805,1841.14,1841.545,0.0,-1.0,MyStrategy,1217,738180.1361111111,Broker,1217,10000.0,10000.0,BuySell,1217,,,Trades - Net Profit/Loss,1217,,
1218,,1218,2022-01-25 03:17:00,1841.545,1841.58,1840.98,1841.32,0.0,-1.0,MyStrategy,1218,738180.1368055556,Broker,1218,10000.0,10000.0,BuySell,1218,,,Trades - Net Profit/Loss,1218,,
1219,,1219,2022-01-25 03:18:00,1841.32,1841.47,1841.11,1841.275,0.0,-1.0,MyStrategy,1219,738180.1375,Broker,1219,10000.0,10000.0,BuySell,1219,,,Trades - Net Profit/Loss,1219,,
1220,,1220,2022-01-25 03:19:00,1841.275,1841.32,1840.65,1840.65,0.0,-1.0,MyStrategy,1220,738180.1381944445,Broker,1220,10000.0,10000.0,BuySell,1220,,,Trades - Net Profit/Loss,1220,,
1221,,1221,2022-01-25 03:20:00,1840.65,1840.915,1840.105,1840.125,0.0,-1.0,MyStrategy,1221,738180.1388888889,Broker,1221,10000.0,10000.0,BuySell,1221,,,Trades - Net Profit/Loss,1221,,
1222,,1222,2022-01-25 03:21:00,1840.125,1840.32,1839.91,1839.985,0.0,-1.0,MyStrategy,1222,738180.1395833333,Broker,1222,10000.0,10000.0,BuySell,1222,,,Trades - Net Profit/Loss,1222,,
1223,,1223,2022-01-25 03:22:00,1839.985,1840.32,1839.48,1839.545,0.0,-1.0,MyStrategy,1223,738180.1402777778,Broker,1223,10000.0,10000.0,BuySell,1223,,,Trades - Net Profit/Loss,1223,,
1224,,1224,2022-01-25 03:23:00,1839.545,1839.545,1838.78,1838.78,0.0,-1.0,MyStrategy,1224,738180.1409722222,Broker,1224,10000.0,10000.0,BuySell,1224,,,Trades - Net Profit/Loss,1224,,
1225,,1225,2022-01-25 03:24:00,1838.78,1839.05,1838.565,1838.795,0.0,-1.0,MyStrategy,1225,738180.1416666667,Broker,1225,10000.0,10000.0,BuySell,1225,,,Trades - Net Profit/Loss,1225,,
1226,,1226,2022-01-25 03:25:00,1838.795,1839.115,1838.62,1838.835,0.0,-1.0,MyStrategy,1226,738180.1423611111,Broker,1226,10000.0,10000.0,BuySell,1226,,,Trades - Net Profit/Loss,1226,,
1227,,1227,2022-01-25 03:26:00,1838.835,1839.51,1838.815,1839.27,0.0,-1.0,MyStrategy,1227,738180.1430555555,Broker,1227,10000.0,10000.0,BuySell,1227,,,Trades - Net Profit/Loss,1227,,
1228,,1228,2022-01-25 03:27:00,1839.27,1840.07,1839.235,1839.95,0.0,-1.0,MyStrategy,1228,738180.14375,Broker,1228,10000.0,10000.0,BuySell,1228,,,Trades - Net Profit/Loss,1228,,
1229,,1229,2022-01-25 03:28:00,1839.95,1840.245,1839.865,1840.095,0.0,-1.0,MyStrategy,1229,738180.1444444444,Broker,1229,10000.0,10000.0,BuySell,1229,,,Trades - Net Profit/Loss,1229,,
1230,,1230,2022-01-25 03:29:00,1840.095,1840.095,1839.765,1840.015,0.0,-1.0,MyStrategy,1230,738180.1451388889,Broker,1230,10000.0,10000.0,BuySell,1230,,,Trades - Net Profit/Loss,1230,,
1231,,1231,2022-01-25 03:30:00,1840.015,1840.45,1839.925,1839.985,0.0,-1.0,MyStrategy,1231,738180.1458333334,Broker,1231,10000.0,10000.0,BuySell,1231,,,Trades - Net Profit/Loss,1231,,
1232,,1232,2022-01-25 03:31:00,1839.985,1840.25,1839.835,1840.19,0.0,-1.0,MyStrategy,1232,738180.1465277778,Broker,1232,10000.0,10000.0,BuySell,1232,,,Trades - Net Profit/Loss,1232,,
1233,,1233,2022-01-25 03:32:00,1840.19,1840.32,1840.12,1840.155,0.0,-1.0,MyStrategy,1233,738180.1472222222,Broker,1233,10000.0,10000.0,BuySell,1233,,,Trades - Net Profit/Loss,1233,,
1234,,1234,2022-01-25 03:33:00,1840.155,1840.78,1840.13,1840.72,0.0,-1.0,MyStrategy,1234,738180.1479166667,Broker,1234,10000.0,10000.0,BuySell,1234,,,Trades - Net Profit/Loss,1234,,
1235,,1235,2022-01-25 03:34:00,1840.72,1840.9,1840.615,1840.655,0.0,-1.0,MyStrategy,1235,738180.1486111111,Broker,1235,10000.0,10000.0,BuySell,1235,,,Trades - Net Profit/Loss,1235,,
1236,,1236,2022-01-25 03:35:00,1840.655,1840.935,1840.59,1840.775,0.0,-1.0,MyStrategy,1236,738180.1493055555,Broker,1236,10000.0,10000.0,BuySell,1236,,,Trades - Net Profit/Loss,1236,,
1237,,1237,2022-01-25 03:36:00,1840.775,1840.89,1840.685,1840.88,0.0,-1.0,MyStrategy,1237,738180.15,Broker,1237,10000.0,10000.0,BuySell,1237,,,Trades - Net Profit/Loss,1237,,
1238,,1238,2022-01-25 03:37:00,1840.88,1840.94,1840.29,1840.325,0.0,-1.0,MyStrategy,1238,738180.1506944444,Broker,1238,10000.0,10000.0,BuySell,1238,,,Trades - Net Profit/Loss,1238,,
1239,,1239,2022-01-25 03:38:00,1840.325,1840.56,1840.2,1840.56,0.0,-1.0,MyStrategy,1239,738180.151388889,Broker,1239,10000.0,10000.0,BuySell,1239,,,Trades - Net Profit/Loss,1239,,
1240,,1240,2022-01-25 03:39:00,1840.56,1840.87,1840.4,1840.65,0.0,-1.0,MyStrategy,1240,738180.1520833333,Broker,1240,10000.0,10000.0,BuySell,1240,,,Trades - Net Profit/Loss,1240,,
1241,,1241,2022-01-25 03:40:00,1840.65,1840.9,1840.51,1840.71,0.0,-1.0,MyStrategy,1241,738180.1527777778,Broker,1241,10000.0,10000.0,BuySell,1241,,,Trades - Net Profit/Loss,1241,,
1242,,1242,2022-01-25 03:41:00,1840.71,1840.8,1840.535,1840.665,0.0,-1.0,MyStrategy,1242,738180.1534722223,Broker,1242,10000.0,10000.0,BuySell,1242,,,Trades - Net Profit/Loss,1242,,
1243,,1243,2022-01-25 03:42:00,1840.665,1840.715,1840.425,1840.525,0.0,-1.0,MyStrategy,1243,738180.1541666667,Broker,1243,10000.0,10000.0,BuySell,1243,,,Trades - Net Profit/Loss,1243,,
1244,,1244,2022-01-25 03:43:00,1840.525,1840.62,1840.475,1840.6,0.0,-1.0,MyStrategy,1244,738180.1548611111,Broker,1244,10000.0,10000.0,BuySell,1244,,,Trades - Net Profit/Loss,1244,,
1245,,1245,2022-01-25 03:44:00,1840.6,1840.705,1840.355,1840.455,0.0,-1.0,MyStrategy,1245,738180.1555555556,Broker,1245,10000.0,10000.0,BuySell,1245,,,Trades - Net Profit/Loss,1245,,
1246,,1246,2022-01-25 03:45:00,1840.455,1840.83,1840.435,1840.59,0.0,-1.0,MyStrategy,1246,738180.15625,Broker,1246,10000.0,10000.0,BuySell,1246,,,Trades - Net Profit/Loss,1246,,
1247,,1247,2022-01-25 03:46:00,1840.59,1840.88,1840.255,1840.26,0.0,-1.0,MyStrategy,1247,738180.1569444444,Broker,1247,10000.0,10000.0,BuySell,1247,,,Trades - Net Profit/Loss,1247,,
1248,,1248,2022-01-25 03:47:00,1840.26,1840.28,1839.695,1839.74,0.0,-1.0,MyStrategy,1248,738180.1576388889,Broker,1248,10000.0,10000.0,BuySell,1248,,,Trades - Net Profit/Loss,1248,,
1249,,1249,2022-01-25 03:48:00,1839.74,1839.765,1839.17,1839.28,0.0,-1.0,MyStrategy,1249,738180.1583333333,Broker,1249,10000.0,10000.0,BuySell,1249,,,Trades - Net Profit/Loss,1249,,
1250,,1250,2022-01-25 03:49:00,1839.28,1839.37,1838.91,1838.94,0.0,-1.0,MyStrategy,1250,738180.1590277777,Broker,1250,10000.0,10000.0,BuySell,1250,,,Trades - Net Profit/Loss,1250,,
1251,,1251,2022-01-25 03:50:00,1838.94,1839.32,1838.775,1839.32,0.0,-1.0,MyStrategy,1251,738180.1597222222,Broker,1251,10000.0,10000.0,BuySell,1251,,,Trades - Net Profit/Loss,1251,,
1252,,1252,2022-01-25 03:51:00,1839.32,1839.39,1839.045,1839.165,0.0,-1.0,MyStrategy,1252,738180.1604166667,Broker,1252,10000.0,10000.0,BuySell,1252,,,Trades - Net Profit/Loss,1252,,
1253,,1253,2022-01-25 03:52:00,1839.165,1839.42,1839.035,1839.27,0.0,-1.0,MyStrategy,1253,738180.161111111,Broker,1253,10000.0,10000.0,BuySell,1253,,,Trades - Net Profit/Loss,1253,,
1254,,1254,2022-01-25 03:53:00,1839.27,1839.33,1838.97,1839.1,0.0,-1.0,MyStrategy,1254,738180.1618055556,Broker,1254,10000.0,10000.0,BuySell,1254,,,Trades - Net Profit/Loss,1254,,
1255,,1255,2022-01-25 03:54:00,1839.1,1839.47,1839.07,1839.365,0.0,-1.0,MyStrategy,1255,738180.1625,Broker,1255,10000.0,10000.0,BuySell,1255,,,Trades - Net Profit/Loss,1255,,
1256,,1256,2022-01-25 03:55:00,1839.365,1839.52,1838.74,1838.79,0.0,-1.0,MyStrategy,1256,738180.1631944445,Broker,1256,10000.0,10000.0,BuySell,1256,,,Trades - Net Profit/Loss,1256,,
1257,,1257,2022-01-25 03:56:00,1838.79,1839.045,1838.705,1838.86,0.0,-1.0,MyStrategy,1257,738180.1638888889,Broker,1257,10000.0,10000.0,BuySell,1257,,,Trades - Net Profit/Loss,1257,,
1258,,1258,2022-01-25 03:57:00,1838.86,1839.13,1838.835,1839.02,0.0,-1.0,MyStrategy,1258,738180.1645833333,Broker,1258,10000.0,10000.0,BuySell,1258,,,Trades - Net Profit/Loss,1258,,
1259,,1259,2022-01-25 03:58:00,1839.02,1839.195,1838.83,1838.865,0.0,-1.0,MyStrategy,1259,738180.1652777778,Broker,1259,10000.0,10000.0,BuySell,1259,,,Trades - Net Profit/Loss,1259,,
1260,,1260,2022-01-25 03:59:00,1838.865,1839.005,1838.72,1838.78,0.0,-1.0,MyStrategy,1260,738180.1659722222,Broker,1260,10000.0,10000.0,BuySell,1260,,,Trades - Net Profit/Loss,1260,,
1261,,1261,2022-01-25 04:00:00,1838.78,1839.25,1838.68,1839.05,0.0,-1.0,MyStrategy,1261,738180.1666666666,Broker,1261,10000.0,10000.0,BuySell,1261,,,Trades - Net Profit/Loss,1261,,
1262,,1262,2022-01-25 04:01:00,1839.05,1839.06,1838.815,1838.84,0.0,-1.0,MyStrategy,1262,738180.1673611111,Broker,1262,10000.0,10000.0,BuySell,1262,,,Trades - Net Profit/Loss,1262,,
1263,,1263,2022-01-25 04:02:00,1838.84,1839.14,1838.575,1838.575,0.0,-1.0,MyStrategy,1263,738180.1680555556,Broker,1263,10000.0,10000.0,BuySell,1263,,,Trades - Net Profit/Loss,1263,,
1264,,1264,2022-01-25 04:03:00,1838.575,1839.33,1838.555,1839.035,0.0,-1.0,MyStrategy,1264,738180.16875,Broker,1264,10000.0,10000.0,BuySell,1264,,,Trades - Net Profit/Loss,1264,,
1265,,1265,2022-01-25 04:04:00,1839.035,1839.045,1838.71,1838.775,0.0,-1.0,MyStrategy,1265,738180.1694444445,Broker,1265,10000.0,10000.0,BuySell,1265,,,Trades - Net Profit/Loss,1265,,
